总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
别克昂科雷 2014款 3.6L 四驱智享旗舰型(进口),别克昂科雷,2014款,39.40,70.40,2014-10,5.8万公里,太原,国四,自动,15760元（车价x4%，最低3500元） ,别克(进口),中大型SUV,3.6L 292马力 V6,6档手自一体变速箱(AT),5门7座SUV,5113/2007/1842,3020,657,2316,3.6,自然吸气,V6,292,366,汽油,95号,直喷,国四,全时四驱,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,255/55 R20,255/55 R20,标配/标配,标配/无,标配/标配,标配,标配,无,标配,标配,标配,标配,标配,标配,无,标配,标配,标配/标配,标配,无,标配,标配,标配,标配,标配,标配,标配,标配,标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
福特福克斯 2012款 两厢 1.6L 自动舒适型,福特福克斯,2012款,6.90,14.20,2013-12,4.4万公里,晋中,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,6档双离合变速箱(DCT),5门5座两厢车,4368/1823/1483,2648,356,1337,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1
MG3 2011款 Xross 1.5L 豪华版,MG3,2011款,3.55,11.30,2012-12,3.36万公里,宁波,国四,自动,3500元（车价x4%，最低3500元） ,上汽集团,小型车,1.5L 109马力 L4,5档机械式自动变速箱(AMT),5门5座两厢车,4079/1739/1528,2520,256-93,1150,1.5,自然吸气,L4,109,135,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,195/55 R16,195/55 R16,正常/正常,正常/无,正常/正常,无,标配,无,无,标配,无,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,无,加装,标配,加装,标配,无/无,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,4,3,0
中华V5 2012款 1.6L 自动舒适型,中华V5,2012款,6.00,13.00,2014-04,8.5万公里,南通,国四,自动,3500元（车价x4%，最低3500元） ,华晨中华,紧凑型SUV,1.6L 118马力 L4,5档手自一体变速箱(AT),5门5座SUV,4405/1800/1627,2630,430-12,-,1.6,自然吸气,L4,118,151,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,后H型纵向摆臂式,通风盘式,盘式,-,225/55 R17,225/55 R17,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,1,2
吉利经典帝豪 2013款 三厢 1.5L 手动进取型,吉利经典帝豪,2013款,4.00,7.80,2014-02,6.43万公里,长治,国四,手动,3500元（车价x4%，最低3500元） ,吉利汽车,紧凑型车,1.5L 109马力 L4,5档手动变速箱(MT),4门5座三厢车,4635/1789/1470,2650,680,1258,1.5,自然吸气,L4,109,140,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,205/65 R15,205/65 R15,正常/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
福特翼搏 2013款 1.5L 自动风尚型,福特翼搏,2013款,7.40,12.20,2014-12,1.75万公里,晋中,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,小型SUV,1.5L 110马力 L4,6档双离合变速箱(DCT),5门5座SUV,4280/1785/1658,2530,348,1295,1.5,自然吸气,L4,110,140,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,鼓式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,1
陆风X5 2013款 2.0T 手动创领版,陆风X5,2013款,6.00,12.60,2013-08,6.95万公里,忻州,国四,手动,3500元（车价x4%，最低3500元） ,陆风汽车,紧凑型SUV,2.0T 190马力 L4,6档手动变速箱(MT),5门5座SUV,4568/1855/1710,2660,855,1580,2.0,涡轮增压,L4,190,250,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,无,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
日产骐达 2011款 1.6L CVT智能型,日产骐达,2011款,7.70,13.60,2014-11,4.05万公里,忻州,国四,自动,3500元（车价x4%，最低3500元） ,东风日产,紧凑型车,1.6L 126马力 L4,无级变速档无级变速箱(CVT),5门5座两厢车,4295/1760/1520,2700,310,1211,1.6,自然吸气,L4,126,154,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/60 R16,195/60 R16,正常/正常,正常/无,无/无,无,标配,无,标配,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,标配,无,无,无,标配,无/无,1,0,0,2,0,0,0,0,0,0,0,0,0,0,7,7,1,1
大众桑塔纳 2015款 1.6L 自动舒适版,大众桑塔纳,2015款,8.20,12.40,2015-05,3.65万公里,晋中,国四,自动,3500元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.6L 110马力 L4,6档自动变速箱(AT),4门5座三厢车,4473/1706/1469,2603,466,1155,1.6,自然吸气,L4,110,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
雪佛兰科鲁兹 2012款 1.6L SE AT,雪佛兰科鲁兹,2012款,7.64,14.60,2014-03,1.34万公里,晋中,国四,自动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.6L 121马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4598/1797/1477,2685,400,1390,1.6,自然吸气,L4,121,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,加装,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1
标致3008 2015款 1.6THP 自动至尚版,标致3008,2015款,14.60,24.00,2016-01,4.25万公里,晋中,国四,自动,5840元（车价x4%，最低3500元） ,东风标致,紧凑型SUV,1.6T 167马力 L4,6档手自一体变速箱(AT),5门5座SUV,4428/1840/1652,2613,503,1540,1.6,涡轮增压,L4,167,245,汽油,92号,直喷,国四,,电子液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/无,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0
斯柯达昊锐 2012款 1.4TSI DSG优雅版,斯柯达昊锐,2012款,10.00,21.70,2012-08,7.5万公里,晋城,国四,自动,4000元（车价x4%，最低3500元） ,上汽斯柯达,中型车,1.4T 131马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4838/1817/1462,2761,565-16,1480,1.4,涡轮增压,L4,131,220,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2
雪佛兰迈锐宝 2012款 2.4L 自动豪华版,雪佛兰迈锐宝,2012款,9.89,21.70,2012-10,7.2万公里,忻州,国四,自动,3956元（车价x4%，最低3500元） ,上汽通用雪佛兰,中型车,2.4L 186马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4869/1854/1472,2737,544,1590,2.4,自然吸气,L4,186,240,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0
起亚K5 2012款 2.0L 自动DLX,起亚K5,2012款,9.50,20.50,2012-12,12.3万公里,大同,国四,自动,3800元（车价x4%，最低3500元） ,东风悦达起亚,中型车,2.0L 162马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4845/1830/1460,2795,-,1480,2.0,自然吸气,L4,162,194,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/45 R18,225/45 R18,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,加装,标配,无,标配,标配/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,3,2
大众捷达 2013款 1.6L 手动舒适型,大众捷达,2013款,5.00,10.70,2013-08,11万公里,吕梁地区,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),4门5座三厢车,4487/1706/1470,2603,466,1120,1.6,自然吸气,L4,110,160,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,无,加装,无,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,0
奇瑞QQ3 2012款 时尚版 1.0L 手动启航型,奇瑞QQ3,2012款,1.70,3.90,2013-03,1.78万公里,晋中,国四,手动,3000元（车价x4%，最低3000元） ,奇瑞汽车,微型车,1.0L 69马力 L3,5档手动变速箱(MT),5门5座两厢车,3550/1495/1530,2340,190,890,1.0,自然吸气,L3,69,93,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,纵向拖曳臂式非独立悬架,盘式,鼓式,-,155/65 R13,155/65 R13,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
别克君越 2012款 2.4L SIDI豪华版,别克君越,2012款,12.30,29.90,2012-10,6.9万公里,阳泉,国四,自动,4920元（车价x4%，最低3500元） ,上汽通用别克,中型车,2.4L 186马力 L4,6档手自一体变速箱(AT),4门5座三厢车,5000/1858/1497,2837,-,1750,2.4,自然吸气,L4,186,240,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,245/45 R18,245/45 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
福特蒙迪欧 2013款 2.0L GTDi240旗舰型,福特蒙迪欧,2013款,16.99,28.90,2015-03,1.88万公里,晋中,国四,自动,6796元（车价x4%，最低3500元） ,长安福特,中型车,2.0T 242马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4860/1854/1480,2850,516-98,1659,2.0,涡轮增压,L4,242,350,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/45 R18,235/45 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
比亚迪G6 2012款 2.0L 手动尊贵型,比亚迪G6,2012款,4.50,9.60,2013-03,2.97万公里,晋中,国四,手动,3500元（车价x4%，最低3500元） ,比亚迪,中型车,2.0L 140马力 L4,5档手动变速箱(MT),4门5座三厢车,4860/1825/1463,2745,465,1440,2.0,自然吸气,L4,140,186,汽油,92号,多点电喷,国四,,机械液压助力,双叉臂式独立悬架,五连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0
日产天籁 2008款 2.5L XL领先版,日产天籁,2008款,8.50,24.40,2010-01,11.07万公里,北京,国三,自动,3500元（车价x4%，最低3500元） ,东风日产,中型车,2.5L 185马力 V6,6档无级变速箱(CVT),4门5座三厢车,4850/1795/1475,2775,506,1582,2.5,自然吸气,V6,185,232,汽油,92号,多点电喷,国三,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/65 R16,205/65 R16,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0
宝马1系 2008款 120i 自动挡(进口),宝马1系,2008款,8.80,31.30,2010-03,6.5万公里,北京,国四,自动,3520元（车价x4%，最低3500元） ,宝马(进口),紧凑型车,2.0L 156马力 L4,6档手自一体变速箱(AT),5门5座两厢车,4239/1748/1421,2660,330-11,1375,2.0,自然吸气,L4,156,200,汽油,95号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0
奇瑞QQ3 2012款 时尚版 1.0L 手动冠军型,奇瑞QQ3,2012款,1.50,3.60,2013-12,3.25万公里,晋中,国四,手动,3000元（车价x4%，最低3000元） ,奇瑞汽车,微型车,1.0L 69马力 L3,5档手动变速箱(MT),5门5座两厢车,3550/1495/1485,2340,190,890,1.0,自然吸气,L3,69,93,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,纵向拖曳臂式非独立悬架,盘式,鼓式,-,155/65 R13,155/65 R13,无/无,无/无,无/无,无,加装,无,无,无,无,无,无,无,无,无,标配,加装/加装,无,无,无,无,标配,无,无,无,无,加装,无/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,3
五菱之光 2013款 1.0L 基本型,五菱之光,2013款,1.65,3.60,2013-05,4.7万公里,吕梁地区,国四,手动,3000元（车价x4%，最低3000元） ,上汽通用五菱,微面,1.0L 61马力 L4,5档手动变速箱(MT),客车,3810/1510/1820,2500,-,-,1.0,自然吸气,L4,61,85,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,纵置钢板弹簧,盘式,鼓式,-,165/70 R13,165/70 R13,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2
现代全新胜达 2015款 2.4L 自动四驱智能型 5座,现代全新胜达,2015款,17.80,27.10,2015-08,2.1万公里,朔州,国四,自动,7120元（车价x4%，最低3500元） ,北京现代,中型SUV,2.4L 189马力 L4,6档手自一体变速箱(AT),5门5座SUV,4725/1880/1686,2700,-,1747,2.4,自然吸气,L4,189,240,汽油,92号,直喷,国四,适时四驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/65 R17,235/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
铃木北斗星 2012款 创业版 1.0L 手动超越型,铃木北斗星,2012款,1.80,4.00,2013-01,6.6万公里,晋中,国四,手动,3000元（车价x4%，最低3000元） ,昌河铃木,微型车,1.0L 46马力 L4,5档手动变速箱(MT),5门5座两厢车,3400/1575/1670,2335,633-13,900,1.0,自然吸气,L4,46,72,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,非独立单纵摆臂式,盘式,鼓式,-,165/65 R13,165/65 R13,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,标配/标配,无,无,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
本田思域 2013款 十周年纪念 1.8L 自动豪华版,本田思域,2013款,9.70,17.10,2014-07,1.75万公里,大连,国四,自动,3880元（车价x4%，最低3500元） ,东风本田,紧凑型车,1.8L 141马力 L4,5档自动变速箱(AT),4门5座三厢车,4535/1755/1450,2670,440,1280,1.8,自然吸气,L4,141,174,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,标配,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
长安商用欧力威 2015款 X6 1.4L 手动珠峰版,长安商用欧力威,2015款,4.50,6.40,2015-12,0.8万公里,太原,国五,手动,3500元（车价x4%，最低3500元） ,长安汽车,小型车,1.4L 101马力 L4,5档手动变速箱(MT),5门5座两厢车,4035/1735/1720,2505,-,1145,1.4,自然吸气,L4,101,136,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,185/65 R15,185/65 R15,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北汽威旺M20 2014款 1.5L舒适型BJ415B,北汽威旺M20,2014款,3.50,5.60,2016-02,1.2万公里,吕梁地区,国四,手动,3500元（车价x4%，最低3500元） ,北京汽车,微面,1.5L 106马力 L4,5档手动变速箱(MT),客车,4440/1700/1783,2790,-,1270,1.5,自然吸气,L4,106,145,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬挂,五连杆螺旋弹簧,通风盘式,鼓式,-,185/65 R14,185/65 R14,无/无,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,无,无,标配,无,标配,无,标配,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Jeep指南者 2010款 2.4L 四驱限量版(进口),Jeep指南者,2010款,11.20,29.30,2010-11,6.6万公里,太原,国三,自动,4480元（车价x4%，最低3500元） ,Jeep(进口),紧凑型SUV,2.4L 170马力 L4,6档无级变速箱(CVT),5门5座SUV,4405/1810/1641,2635,328,1475,2.4,自然吸气,L4,170,220,汽油,92号,多点电喷,国三,适时四驱,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/55 R18,215/55 R18,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
大众宝来 2011款 1.4T MT Sportline,大众宝来,2011款,6.00,14.40,2011-02,14万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.4T 131马力 L4,5档手动变速箱(MT),4门5座三厢车,4540/1775/1467,2610,450,1315,1.4,涡轮增压,L4,131,220,汽油,95号,直喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,标配/标配,标配/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,无,无,标配,无,无,无,加装,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
大众速腾 2013款 1.4TSI 蓝驱版,大众速腾,2013款,11.00,18.40,2013-09,3.4万公里,太原,国四,自动,4400元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.4T 131马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4644/1778/1482,2651,510,1380,1.4,涡轮增压,L4,131,220,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
路虎揽胜运动版 2010款 5.0 V8 SC HSE(进口),路虎揽胜运动版,2010款,45.00,175.60,2010-01,11.2万公里,深圳,国三,自动,18000元（车价x4%，最低3500元） ,路虎(进口),中大型SUV,5.0T 510马力 V8,6档手自一体变速箱(AT),5门5座SUV,4783/2004/1874,2745,958-20,2659,5.0,机械增压,V8,510,625,汽油,95号,直喷,国三,全时四驱,电子液压助力,空气悬架,空气悬架,通风盘式,通风盘式,-,275/40 R20,275/40 R20,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0
