总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
奇瑞瑞虎3 2014款 魔力版 1.6L CVT智尚版,奇瑞瑞虎3,2014款,6.20,9.90,2015-01,2.33万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,奇瑞汽车,小型SUV,1.6L 126马力 L4,7档无级变速箱(CVT),5门5座SUV,4420/1760/1670,2510,550,1390,1.6,自然吸气,L4,126,160,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架+横向稳定杆,双连杆式独立悬架+横向稳定杆,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
福特蒙迪欧 2013款 2.0L GTDi240豪华运动型,福特蒙迪欧,2013款,15.50,26.40,2014-08,5.4万公里,重庆,国四,自动,6200元（车价x4%，最低3500元） ,长安福特,中型车,2.0T 242马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4860/1854/1480,2850,516-98,1659,2.0,涡轮增压,L4,242,350,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/45 R18,235/45 R18,正常/正常,正常/无,正常/无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
长安商用睿行M90 2016款 2.0L商务型4G94S,长安商用睿行M90,2016款,6.48,8.60,2017-04,0.3万公里,黔江区,国四,手动,3500元（车价x4%，最低3500元） ,长安轻型车,轻客,2L 124马力 L4,5档手动变速箱(MT),客车,5180/1744/1990,3250,-,-,2,自然吸气,L4,124,166,汽油,92号,多点电喷,国四,,液压助力,双横臂独立悬挂,钢板弹簧非独立悬架,通风盘式,鼓式,-,195/70 R15,195/70 R15,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日产轩逸 2012款 1.6XL 手动豪华版,日产轩逸,2012款,8.60,13.60,2015-06,7.65万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,东风日产,紧凑型车,1.6L 126马力 L4,5档手动变速箱(MT),4门5座三厢车,4610/1760/1495,2700,510,1217,1.6,自然吸气,L4,126,154,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,带稳定杆扭力梁式后悬架,通风盘式,盘式,-,195/60 R16,195/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0
雪佛兰科帕奇 2010款 3.2 AT 7座旗舰型(进口),雪佛兰科帕奇,2010款,7.30,29.90,2010-09,13.9万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,雪佛兰(进口),中型SUV,3.2L 230马力 V6,5档手自一体变速箱(AT),5门7座SUV,4635/1870/1755,2705,465-93,1805,3.2,自然吸气,V6,230,297,汽油,92号,多点电喷,国四,适时四驱,机械液压助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,通风盘式,-,235/55 R18,235/55 R18,正常/正常,正常/无,正常/正常,无,标配,无,无,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2
斯柯达明锐 2016款 1.6L 手动智行版,斯柯达明锐,2016款,10.38,15.20,2016-03,1.6万公里,重庆,国四,手动,4152元（车价x4%，最低3500元） ,上汽斯柯达,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),5门5座掀背车,4659/1814/1460,2686,590-15,1210,1.6,自然吸气,L4,110,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
福特蒙迪欧 2013款 2.0L GTDi200豪华型,福特蒙迪欧,2013款,15.20,24.20,2014-12,4.5万公里,重庆,国四,自动,6080元（车价x4%，最低3500元） ,长安福特,中型车,2.0T 203马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4860/1854/1480,2850,516-98,1659,2.0,涡轮增压,L4,203,340,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/50 R17,235/50 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,0
长安悦翔 2010款 三厢 1.5L 手动运动版,长安悦翔,2010款,2.50,7.20,2012-01,10.5万公里,重庆,国四,手动,3000元（车价x4%，最低3000元） ,长安汽车,小型车,1.5L 98马力 L4,5档手动变速箱(MT),4门5座三厢车,4360/1710/1475,2515,-,1120,1.5,自然吸气,L4,98,137,汽油,92号,多点电喷,国四,,机械液压助力,副车架配合麦弗逊式独立悬架,H型扭力梁式非独立悬架,通风盘式,盘式,-,195/55 R15,195/55 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0
日产轩逸 2016款 1.6XV  CVT智尊版,日产轩逸,2016款,11.88,15.90,2016-05,0.8万公里,重庆,国四,自动,4752元（车价x4%，最低3500元） ,东风日产,紧凑型车,1.6L 126马力 L4,无级变速档无级变速箱(CVT),4门5座三厢车,4631/1760/1503,2700,510,1255,1.6,自然吸气,L4,126,154,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,带稳定杆扭力梁式后悬架,通风盘式,盘式,-,195/60 R16,195/60 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,加装,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
大众高尔夫 2011款 1.6 手动舒适型,大众高尔夫,2011款,6.70,13.70,2011-11,8.5万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 105马力 L4,5档手动变速箱(MT),5门5座两厢车,4199/1786/1479,2578,350-13,1275,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,加装,无,标配,无,加装,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0
哈弗H5 2010款 欧风版 绿静2.0T手动两驱舒适型,哈弗H5,2010款,4.00,12.40,2011-12,14.4万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,2.0T 150马力 L4,6档手动变速箱(MT),5门5座SUV,4649/1810/1745,2700,-,1790,2.0,涡轮增压,L4,150,310,柴油,0号,直喷,国四,-,机械液压助力,双横臂式扭杆弹簧独立悬架,五连杆式非独立悬架,通风盘式,盘式,-,235/70 R16,235/70 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,标配,无,无,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,2
日产轩逸 2009款 1.6XL 自动豪华天窗版,日产轩逸,2009款,6.30,15.80,2010-08,9.24万公里,万州区,国四,自动,3500元（车价x4%，最低3500元） ,东风日产,紧凑型车,1.6L 117马力 L4,4档自动变速箱(AT),4门5座三厢车,4665/1700/1510,2700,504,1220,1.6,自然吸气,L4,117,153,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,带稳定杆扭力梁式后悬架,通风盘式,盘式,-,195/60 R16,195/60 R16,正常/正常,无/无,无/无,无,标配,无,标配,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3
五菱宏光 2014款 1.5L S舒适型,五菱宏光,2014款,4.00,7.10,2014-11,5.22万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用五菱,微面,1.5L 112马力 L4,5档手动变速箱(MT),客车,4400/1680/1770,2720,-,-,1.5,自然吸气,L4,112,147,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬挂,五连杆式非独立悬架,通风盘式,鼓式,-,185/70 R14,185/70 R14,正常/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,加装,加装,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1
福特翼虎 2013款 2.0L GTDi 四驱运动型,福特翼虎,2013款,18.50,28.50,2014-10,3.9万公里,重庆,国四,自动,7400元（车价x4%，最低3500元） ,长安福特,紧凑型SUV,2.0T 242马力 L4,6档手自一体变速箱(AT),5门5座SUV,4524/1838/1695,2690,-,1756,2.0,涡轮增压,L4,242,350,汽油,92号,直喷,国四,适时四驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/50 R18,235/50 R18,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
大众高尔夫 2012款 1.4TSI 手动舒适型,大众高尔夫,2012款,8.20,14.80,2013-07,4.8万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.4T 131马力 L4,5档手动变速箱(MT),5门5座两厢车,4199/1786/1479,2578,350-13,1330,1.4,涡轮增压,L4,131,220,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,无,标配,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
雷诺科雷傲 2012款 2.5L 两驱舒适导航版(进口),雷诺科雷傲,2012款,9.80,28.00,2011-11,12万公里,重庆,国四,自动,3920元（车价x4%，最低3500元） ,雷诺(进口),紧凑型SUV,2.5L 171马力 L4,6档无级变速箱(CVT),5门5座SUV,4522/1855/1715,2690,450-13,1595,2.5,自然吸气,L4,171,226,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1
标致508 2015款 1.6THP 自动致臻版,标致508,2015款,15.00,23.80,2016-03,0.59万公里,万州区,国五,自动,6000元（车价x4%，最低3500元） ,东风标致,中型车,1.6T 167马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4826/1855/1465,2815,475,1565,1.6,涡轮增压,L4,167,245,汽油,92号,直喷,国五,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
东风风神H30 2013款 CROSS 1.5L 自动尊尚型,东风风神H30,2013款,4.38,9.30,2014-01,10.1万公里,永川区,国四,自动,3500元（车价x4%，最低3500元） ,东风乘用车,紧凑型车,1.5L 116马力 L4,4档自动变速箱(AT),5门5座两厢车,4351/1760/1528,2610,417-11,1240,1.5,自然吸气,L4,116,145,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,纵向摆臂独立悬架带横向稳定杆,通风盘式,盘式,-,205/50 R16,205/50 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,标配,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
DS 6 2016款 1.6T 豪华版THP160,DS,6,16.00,25.00,2015-10,3.3万公里,重庆,国四,自动,6400元（车价x4%，最低3500元） ,长安标致雪铁龙,紧凑型SUV,1.6T 167马力 L4,6档手自一体变速箱(AT),5门5座SUV,4553/1858/1610,2732,500,1525,1.6,涡轮增压,L4,167,240,汽油,92号,直喷,国四,,电子液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,235/55 R17,235/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
北汽幻速H2 2015款 1.5L 手动舒适型BJ415C,北汽幻速H2,2015款,3.50,6.40,2015-02,3.18万公里,永川区,国四,手动,3500元（车价x4%，最低3500元） ,北汽银翔,微面,1.5L 113马力 L4,5档手动变速箱(MT),客车,4520/1720/1785,2810,-,1325,1.5,自然吸气,L4,113,150,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬挂,整体桥式非独立悬架,通风盘式,盘式,-,185/60 R15,185/60 R15,正常/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,无,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
MG锐腾 2016款 1.5TGI TST豪华版,MG锐腾,2016款,12.00,16.20,2016-06,2.4万公里,涪陵区,国四,自动,4800元（车价x4%，最低3500元） ,上汽集团,紧凑型SUV,1.5T 169马力 L4,7档双离合变速箱(DCT),5门5座SUV,4500/1855/1699,2650,483-13,1460,1.5,涡轮增压,L4,169,250,汽油,92号,直喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/50 R18,235/50 R18,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
大众朗逸 2015款 1.6L 手动舒适版,大众朗逸,2015款,9.76,13.60,2016-06,2.6万公里,重庆,国四,手动,3904元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),4门5座三厢车,4605/1765/1460,2610,478,1210,1.6,自然吸气,L4,110,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
日产逍客 2012款 2.0XL 火 6MT 2WD,日产逍客,2012款,8.00,16.50,2013-10,10.37万公里,永川区,国四,手动,3500元（车价x4%，最低3500元） ,东风日产,紧凑型SUV,2.0L 144马力 L4,6档手动变速箱(MT),5门5座SUV,4315/1783/1606,2630,352-15,1376,2.0,自然吸气,L4,144,198,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/65 R16,215/65 R16,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,无,无,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,1,0
别克君越 2012款 2.4L SIDI雅致版,别克君越,2012款,15.00,25.60,2012-11,10万公里,万州区,国四,自动,6000元（车价x4%，最低3500元） ,上汽通用别克,中型车,2.4L 186马力 L4,6档手自一体变速箱(AT),4门5座三厢车,5000/1858/1497,2837,-,1705,2.4,自然吸气,L4,186,240,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,无,无,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3
哈弗H2 2016款 红标 1.5T 手动两驱豪华型,哈弗H2,2016款,8.50,11.90,2016-03,2.12万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,小型SUV,1.5T 150马力 L4,6档手动变速箱(MT),5门5座SUV,4335/1814/1695,2560,-,-,1.5,涡轮增压,L4,150,210,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/55 R18,235/55 R18,正常/正常,无/无,无/无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
川汽野马野马F16 2014款 1.6L 手动精英版,川汽野马野马F16,2014款,2.90,6.30,2015-10,2.18万公里,重庆,国四,手动,3000元（车价x4%，最低3000元） ,野马汽车,小型SUV,1.6L 109马力 L4,5档手动变速箱(MT),5门5座SUV,4163/1720/1630,2515,-,1130,1.6,自然吸气,L4,109,140,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/60 R16,195/60 R16,无/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
大众迈腾 2013款 1.8TSI 领先型,大众迈腾,2013款,14.00,23.90,2014-01,6.4万公里,重庆,国四,自动,5600元（车价x4%，最低3500元） ,一汽-大众,中型车,1.8T 160马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4865/1820/1475,2812,565,1545,1.8,涡轮增压,L4,160,250,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/55 R16,215/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1
传祺GS5 2014款 2.0L 自动两驱超享版,传祺GS5,2014款,8.00,14.80,2014-04,5.9万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,广汽乘用车,紧凑型SUV,2.0L 147马力 L4,5档手自一体变速箱(AT),5门5座SUV,4732/1854/1680,2710,480-13,-,2.0,自然吸气,L4,147,187,汽油,92号,多点电喷,国四,-,机械液压助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,标配,加装,标配,加装,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
路虎神行者2 2013款 2.0T Si4 HSE汽油版(进口),路虎神行者2,2013款,26.00,64.90,2013-03,7.4万公里,重庆,国四,自动,10400元（车价x4%，最低3500元） ,路虎(进口),中型SUV,2.0T 240马力 L4,6档手自一体变速箱(AT),5门5座SUV,4500/2005/1765,2660,755-16,-,2.0,涡轮增压,L4,240,340,汽油,95号,直喷,国四,全时四驱,电子液压助力,麦弗逊式独立悬架,麦弗逊式独立悬架,通风盘式,盘式,-,235/60 R18,235/60 R18,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0
斯巴鲁傲虎 2015款 2.5i 豪华导航版,斯巴鲁傲虎,2015款,20.04,33.30,2015-04,3.69万公里,重庆,国四,自动,8016元（车价x4%，最低3500元） ,斯巴鲁,中型SUV,2.5L 175马力 H4,6档无级变速箱(CVT),5门5座SUV,4817/1840/1673,2745,512,1626,2.5,自然吸气,H4,175,235,汽油,92号,多点电喷,国四,全时四驱,电动助力,麦弗逊式独立悬架,双叉臂式独立悬架,通风盘式,通风盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
