总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
丰田YARiS L 致炫 2014款 1.3E 手动魅动版,丰田YARiS,L,5.30,8.10,2015-08,2.6万公里,石家庄,国四,手动,3500元（车价x4%，最低3500元） ,广汽丰田,小型车,1.3L 99马力 L4,5档手动变速箱(MT),5门5座两厢车,4115/1700/1485,2550,326,-,1.3,自然吸气,L4,99,123,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,175/65 R14,175/65 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0
福特福克斯 2015款 两厢 1.6L 自动舒适型,福特福克斯,2015款,9.50,13.50,2016-01,1.9万公里,石家庄,国五,自动,3800元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,6档双离合变速箱(DCT),5门5座两厢车,4368/1823/1483,2648,356,1332,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国五,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
比亚迪F3 2012款 节能版 1.5L 手动舒适型,比亚迪F3,2012款,3.60,4.80,2016-06,1.1万公里,石家庄,国五,手动,3500元（车价x4%，最低3500元） ,比亚迪,紧凑型车,1.5L 109马力 L4,5档手动变速箱(MT),4门5座三厢车,4533/1705/1490,2600,430,1210,1.5,自然吸气,L4,109,145,汽油,92号,多点电喷,国五,,电子液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,195/60 R15,195/60 R15,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
东南DX7 2016款 1.5T 手动凯旋版,东南DX7,2016款,9.00,12.40,2016-08,2万公里,承德,国五,手动,3600元（车价x4%，最低3500元） ,东南汽车,紧凑型SUV,1.5T 156马力 L4,6档手动变速箱(MT),5门5座SUV,4530/1900/1700,2700,-,1485,1.5,涡轮增压,L4,156,215,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/55 R18,235/55 R18,正常/正常,无/无,无/无,无,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
大众高尔夫 2016款 1.4TSI 自动R-Line,大众高尔夫,2016款,14.80,18.70,2016-09,3.3万公里,邯郸,国五,自动,5920元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.4T 150马力 L4,7档双离合变速箱(DCT),5门5座两厢车,4255/1799/1452,2637,380,1305,1.4,涡轮增压,L4,150,250,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,225/45 R17,225/45 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,无,加装,标配,加装,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
奇瑞QQ 2013款 1.0L 手动快乐版,奇瑞QQ,2013款,2.30,4.30,2014-06,1.6万公里,石家庄,国四,手动,3000元（车价x4%，最低3000元） ,奇瑞汽车,微型车,1.0L 69马力 L3,5档手动变速箱(MT),5门5座两厢车,3564/1620/1527,2340,-,936,1.0,自然吸气,L3,69,93,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,纵向拖曳臂式非独立悬架,盘式,鼓式,-,165/60 R14,165/60 R14,无/无,无/无,无/无,无,标配,标配,无,无,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1
长安悦翔V3 2015款 1.4L 手动温馨型 国V,长安悦翔V3,2015款,4.00,5.10,2015-12,1.56万公里,承德,国五,手动,3500元（车价x4%，最低3500元） ,长安汽车,小型车,1.4L 101马力 L4,5档手动变速箱(MT),4门5座三厢车,4200/1650/1465,2410,-,985,1.4,自然吸气,L4,101,135,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,鼓式,-,175/65 R14,175/65 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
铃木维特拉 2016款 1.4T 自动两驱精英型,铃木维特拉,2016款,12.00,13.80,2016-04,2.7万公里,沧州,国五,自动,4800元（车价x4%，最低3500元） ,长安铃木,小型SUV,1.4T 140马力 L4,6档手自一体变速箱(AT),5门5座SUV,4175/1775/1610,2500,-,1180,1.4,涡轮增压,L4,140,220,汽油,92号,直喷,国五,-,电动助力,麦弗逊式独立悬架,纵臂扭力梁式非独立悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,无,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
别克君威 2015款 1.6T 精英技术型,别克君威,2015款,16.30,22.80,2016-11,0.3万公里,廊坊,国五,自动,6520元（车价x4%，最低3500元） ,上汽通用别克,中型车,1.6T 184马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4843/1856/1484,2737,442,1590,1.6,涡轮增压,L4,184,235,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,无,标配,标配/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1
福特野马 2015款 2.3T 性能版(进口),福特野马,2015款,34.00,43.40,2016-07,0.83万公里,唐山,国五,自动,13600元（车价x4%，最低3500元） ,福特(进口),跑车,2.3T 314马力 L4,6档手自一体变速箱(AT),2门4座硬顶跑车,4784/1916/1387,2719,382,1661,2.3,涡轮增压,L4,314,434,汽油,92号,直喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,255/40 R19,255/40 R19,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,无,无,无,无,无,无,标配/无,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1
丰田普拉多 2016款 2.7L 自动豪华版,丰田普拉多,2016款,42.50,46.70,2016-09,1.4万公里,廊坊,国四,自动,17000元（车价x4%，最低3500元） ,一汽丰田,中大型SUV,2.7L 163马力 L4,6档手自一体变速箱(AT),5门7座SUV,4780/1885/1845,2790,-,2145,2.7,自然吸气,L4,163,246,汽油,92号,多点电喷,国四,全时四驱,机械液压助力,双叉臂独立悬架,四连杆整体桥式非独立悬架,通风盘式,通风盘式,-,265/65 R17,265/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,标配,标配,无,标配,加装,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
本田奥德赛 2013款 2.4L 豪华版,本田奥德赛,2013款,18.40,27.90,2013-08,4.1万公里,天津,国四,自动,7360元（车价x4%，最低3500元） ,广汽本田,MPV,2.4L 181马力 L4,5档自动变速箱(AT),5门7座MPV,4810/1802/1570,2830,259-70,1710,2.4,自然吸气,L4,181,218,汽油,92号,多点电喷,国四,,机械液压助力,双横臂式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
五菱宏光 2014款 1.5L S舒适型,五菱宏光,2014款,4.00,7.10,2014-05,7.03万公里,石家庄,国五,手动,3500元（车价x4%，最低3500元） ,上汽通用五菱,微面,1.5L 112马力 L4,5档手动变速箱(MT),客车,4400/1680/1770,2720,-,-,1.5,自然吸气,L4,112,147,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬挂,五连杆式非独立悬架,通风盘式,鼓式,-,185/70 R14,185/70 R14,正常/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
斯柯达明锐 2017款 280TSI DSG智行版,斯柯达明锐,2017款,13.00,18.10,2016-11,1.7万公里,天津,国五,自动,5200元（车价x4%，最低3500元） ,上汽斯柯达,紧凑型车,1.4T 150马力 L4,7档双离合变速箱(DCT),5门5座掀背车,4659/1814/1460,2686,590-15,1290,1.4,涡轮增压,L4,150,250,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
宝马3系 2016款 316i 时尚型,宝马3系,2016款,25.60,30.70,2016-07,1.26万公里,天津,国五,自动,10240元（车价x4%，最低3500元） ,华晨宝马,中型车,1.6T 136马力 L4,8档手自一体变速箱(AT),4门5座三厢车,4643/1811/1454,2810,480,-,1.6,涡轮增压,L4,136,220,汽油,95号,直喷,国五,-,电动助力,双球节弹簧减振支柱前桥,多连杆独立悬架,通风盘式,通风盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
五菱之光 2015款 1.2L 实用型LSI,五菱之光,2015款,2.80,3.30,2016-01,0.5万公里,石家庄,国四,手动,3000元（车价x4%，最低3000元） ,上汽通用五菱,微面,1.2L 82马力 L4,5档手动变速箱(MT),客车,3797/1510/1820,2500,-,-,1.2,自然吸气,L4,82,115,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,纵置钢板弹簧,盘式,鼓式,-,165/70 R13,165/70 R13,无/无,无/无,无/无,无,无,标配,无,标配,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
吉利熊猫 2016款 1.0L IMT酷趣版,吉利熊猫,2016款,3.60,5.40,2016-11,0.7万公里,廊坊,国五,自动,3500元（车价x4%，最低3500元） ,吉利汽车,微型车,1.0L 68马力 L3,5档机械式自动变速箱(AMT),5门4座两厢车,3815/1648/1530,2340,-,-,1.0,自然吸气,L3,68,88,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式螺旋弹簧非独立悬架,通风盘式,鼓式,-,175/65 R14,175/65 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
凯迪拉克ATS-L 2016款 28T 时尚型,凯迪拉克ATS-L,2016款,25.00,34.60,2016-12,0.2万公里,唐山,国五,自动,10000元（车价x4%，最低3500元） ,上汽通用凯迪拉克,中型车,2.0T 279马力 L4,8档手自一体变速箱(AT),4门5座三厢车,4730/1824/1426,2860,-,1600,2.0,涡轮增压,L4,279,400,汽油,95号,直喷,国五,,电动助力,双球节麦弗逊悬挂,多连杆独立悬架,通风盘式,通风盘式,-,225/45 R17,225/45 R17,正常/正常,正常/无,无/无,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,标配,加装,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
奔驰C级 2011款 C 180K 经典型,奔驰C级,2011款,15.50,33.40,2012-01,8.5万公里,天津,国四,自动,6200元（车价x4%，最低3500元） ,北京奔驰,中型车,1.6T 156马力 L4,5档手自一体变速箱(AT),4门5座三厢车,4591/1770/1444,2760,475,1545,1.6,机械增压,L4,156,230,汽油,95号,多点电喷,国四,-,电子液压助力,三连杆式悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,1,2
奥迪A3 2014款 Sportback 35 TFSI 自动进取型,奥迪A3,2014款,14.70,21.70,2014-08,5.6万公里,石家庄,国四,自动,5880元（车价x4%，最低3500元） ,一汽-大众奥迪,紧凑型车,1.4T 150马力 L4,7档双离合变速箱(DCT),5门5座两厢车,4319/1785/1441,2629,380-12,1340,1.4,涡轮增压,L4,150,250,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/正常,正常/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0
大众帕萨特 2016款 330TSI DSG御尊版,大众帕萨特,2016款,22.20,26.50,2017-01,0.5万公里,衡水,国五,自动,8880元（车价x4%，最低3500元） ,上汽大众,中型车,1.8T 180马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4872/1834/1484,2803,490,1580,1.8,涡轮增压,L4,180,300,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
大众高尔夫 2014款 2.0TSI R敞篷版(进口),大众高尔夫,2014款,27.70,50.70,2014-06,2.6万公里,北京,国四,自动,11080元（车价x4%，最低3500元） ,大众(进口),紧凑型车,2.0T 256马力 L4,6档双离合变速箱(DCT),2门4座软顶敞篷车,4246/1782/1423,2578,-,1614,2.0,涡轮增压,L4,256,330,汽油,95号,直喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/40 R18,225/40 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,无,标配,标配,无,无,无,无,标配,无,标配/无,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
现代名图 2016款 1.6T 自动智能型GLS,现代名图,2016款,12.50,17.30,2016-09,1.3万公里,张家口,国五,自动,5000元（车价x4%，最低3500元） ,北京现代,中型车,1.6T 175马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4710/1820/1470,2770,526,1495,1.6,涡轮增压,L4,175,265,汽油,92号,直喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/50 R17,215/50 R17,正常/正常,无/无,无/无,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,无,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
大众朗逸 2015款 1.6L 手动风尚版,大众朗逸,2015款,8.00,11.90,2016-02,3.7万公里,石家庄,国五,手动,3500元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),4门5座三厢车,4605/1765/1460,2610,478,1210,1.6,自然吸气,L4,110,155,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,标配,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0
福特嘉年华 2013款 两厢 1.5L 自动时尚型,福特嘉年华,2013款,6.80,10.70,2015-07,1.85万公里,保定,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,小型车,1.5L 110马力 L4,6档双离合变速箱(DCT),5门5座两厢车,3970/1722/1470,2495,270,1115,1.5,自然吸气,L4,110,140,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,185/55 R15,185/55 R15,正常/正常,正常/无,无/无,无,标配,无,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0
大众朗逸 2013款 改款经典 1.6L 手动风尚版,大众朗逸,2013款,8.50,12.30,2016-04,2.72万公里,承德,国四,手动,3500元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),4门5座三厢车,4605/1765/1460,2610,478,-,1.6,自然吸气,L4,110,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
哈弗H6 2012款 1.5T 手动两驱尊贵型,哈弗H6,2012款,6.80,13.00,2013-10,8.9万公里,邢台,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,1.5T 150马力 L4,6档手动变速箱(MT),5门5座SUV,4640/1825/1690,2680,808-20,1541,1.5,涡轮增压,L4,150,210,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/正常,正常/正常,标配,标配,标配,无,标配,无,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0
长安CS75 2016款 1.8T 自动尊贵型 国V,长安CS75,2016款,10.50,13.80,2016-03,3.2万公里,保定,国五,自动,4200元（车价x4%，最低3500元） ,长安汽车,紧凑型SUV,1.8T 177马力 L4,6档手自一体变速箱(AT),5门5座SUV,4650/1850/1705,2700,590-15,1665,1.8,涡轮增压,L4,177,230,汽油,92号,多点电喷,国五,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
福特蒙迪欧 2013款 2.0L GTDi240豪华运动型,福特蒙迪欧,2013款,18.50,26.40,2016-02,2.4万公里,邢台,国四,自动,7400元（车价x4%，最低3500元） ,长安福特,中型车,2.0T 242马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4860/1854/1480,2850,516-98,1659,2.0,涡轮增压,L4,242,350,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/45 R18,235/45 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
起亚K5 2014款 2.0L 自动LUXURY,起亚K5,2014款,11.60,20.50,2015-10,4.9万公里,保定,国四,自动,4640元（车价x4%，最低3500元） ,东风悦达起亚,中型车,2.0L 162马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4845/1830/1460,2795,-,1480,2.0,自然吸气,L4,162,194,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/45 R18,225/45 R18,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0
大众捷达 2015款 1.6L 手动舒适型,大众捷达,2015款,7.20,10.70,2015-12,2.85万公里,石家庄,国五,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),4门5座三厢车,4487/1706/1470,2603,466,1120,1.6,自然吸气,L4,110,160,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
